# Time, Phi
3.995995995995995997e+01,3.508297770532284865e+00
4.004004004004004003e+01,3.515984884038634295e+00
4.012012012012012008e+01,3.523628550395708103e+00
4.020020020020020013e+01,3.531227519338273169e+00
4.028028028028028018e+01,3.538781165508711357e+00
4.036036036036036023e+01,3.546289480122735593e+00
4.044044044044044028e+01,3.553753056743620409e+00
4.052052052052052034e+01,3.561173071445292493e+00
4.060060060060060039e+01,3.568551257693433509e+00
4.068068068068068044e+01,3.575889876318064875e+00
4.076076076076076049e+01,3.583191680990726269e+00
4.084084084084084054e+01,3.590459879653952857e+00
4.092092092092092059e+01,3.597698092380095858e+00
4.100100100100100065e+01,3.604910306160481248e+00
4.108108108108108070e+01,3.612100827144352433e+00
4.116116116116116075e+01,3.619274230859844454e+00
4.124124124124124080e+01,3.626435310956596769e+00
4.132132132132132085e+01,3.633589027011373318e+00
4.140140140140140090e+01,3.640740451934450839e+00
4.148148148148148096e+01,3.647894719505753613e+00
4.156156156156156101e+01,3.655056972555834616e+00
4.164164164164164106e+01,3.662232312288219660e+00
4.172172172172172111e+01,3.669425749216604693e+00
4.180180180180180116e+01,3.676642156163134167e+00
4.188188188188188121e+01,3.683886223733113141e+00
4.196196196196196126e+01,3.691162418647141674e+00
4.204204204204204132e+01,3.698474945274411674e+00
4.212212212212212137e+01,3.705827710671106168e+00
4.220220220220220142e+01,3.713224293386045094e+00
4.228228228228228147e+01,3.720667916252243135e+00
4.236236236236236152e+01,3.728161423338523406e+00
4.244244244244244157e+01,3.735707261190084338e+00
4.252252252252252163e+01,3.743307464441492094e+00
4.260260260260260168e+01,3.750963645840440286e+00
4.268268268268268173e+01,3.758676990676076635e+00
4.276276276276276178e+01,3.766448255562403702e+00
4.284284284284284183e+01,3.774277771485384125e+00
4.292292292292292188e+01,3.782165450982440724e+00
4.300300300300300194e+01,3.790110799285341781e+00
4.308308308308308199e+01,3.798112929222355216e+00
4.316316316316316204e+01,3.806170579643205265e+00
4.324324324324324209e+01,3.814282137101266290e+00
4.332332332332332214e+01,3.822445660501484710e+00
4.340340340340340219e+01,3.830658908400188079e+00
4.348348348348348225e+01,3.838919368624201134e+00
4.356356356356356230e+01,3.847224289861643776e+00
4.364364364364364235e+01,3.855570714865582893e+00
4.372372372372372240e+01,3.863955514904316768e+00
4.380380380380380245e+01,3.872375425088401268e+00
4.388388388388388250e+01,3.880827080204685142e+00
4.396396396396396256e+01,3.889307050691404477e+00
4.404404404404404261e+01,3.897811878395614826e+00
4.412412412412412266e+01,3.906338111764983356e+00
4.420420420420420271e+01,3.914882340139759886e+00
4.428428428428428276e+01,3.923441226827567796e+00
4.436436436436436281e+01,3.932011540663254312e+00
4.444444444444444287e+01,3.940590185778008347e+00
4.452452452452452292e+01,3.949174229326238184e+00
4.460460460460460297e+01,3.957760926944826618e+00
4.468468468468468302e+01,3.966347745747118569e+00
4.476476476476476307e+01,3.974932384683047992e+00
4.484484484484484312e+01,3.983512792126841173e+00
4.492492492492492318e+01,3.992087180584367179e+00
4.500500500500500323e+01,4.000654038443268057e+00
4.508508508508508328e+01,4.009212138719996155e+00
4.516516516516516333e+01,4.017760544788644417e+00
4.524524524524524338e+01,4.026298613106654045e+00
4.532532532532532343e+01,4.034825992981751597e+00
4.540540540540540349e+01,4.043342623452639728e+00
4.548548548548548354e+01,4.051848727382804327e+00
4.556556556556556359e+01,4.060344802891890481e+00
4.564564564564564364e+01,4.068831612272505005e+00
4.572572572572572369e+01,4.077310168561614212e+00
4.580580580580580374e+01,4.085781719954818314e+00
4.588588588588588379e+01,4.094247732268689433e+00
4.596596596596596385e+01,4.102709869670714049e+00
4.604604604604604390e+01,4.111169973908295638e+00
4.612612612612612395e+01,4.119630042277609761e+00
4.620620620620620400e+01,4.128092204579844271e+00
4.628628628628628405e+01,4.136558699316447374e+00
4.636636636636636410e+01,4.145031849376599631e+00
4.644644644644644416e+01,4.153514037469078879e+00
4.652652652652652421e+01,4.162007681547271076e+00
4.660660660660660426e+01,4.170515210470213674e+00
4.668668668668668431e+01,4.179039040134468586e+00
4.676676676676676436e+01,4.187581550301413991e+00
4.684684684684684441e+01,4.196145062332304221e+00
4.692692692692692447e+01,4.204731818029491919e+00
4.700700700700700452e+01,4.213343959766532087e+00
4.708708708708708457e+01,4.221983512072839062e+00
4.716716716716716462e+01,4.230652364820244316e+00
4.724724724724724467e+01,4.239352258139541973e+00
4.732732732732732472e+01,4.248084769174885089e+00
4.740740740740740478e+01,4.256851300763276669e+00
4.748748748748748483e+01,4.265653072105270560e+00
4.756756756756756488e+01,4.274491111471738769e+00
4.764764764764764493e+01,4.283366250970447986e+00
4.772772772772772498e+01,4.292279123375213779e+00
4.780780780780780503e+01,4.301230160999998553e+00
4.788788788788788509e+01,4.310219596580555645e+00
4.796796796796796514e+01,4.319247466107225542e+00
4.804804804804804519e+01,4.328313613534607640e+00
4.812812812812812524e+01,4.337417697277045292e+00
4.820820820820820529e+01,4.346559198383358691e+00
4.828828828828828534e+01,4.355737430270232302e+00
4.836836836836836540e+01,4.364951549881132209e+00
4.844844844844844545e+01,4.374200570126665077e+00
4.852852852852852550e+01,4.383483373453136878e+00
4.860860860860860555e+01,4.392798726378455143e+00
4.868868868868868560e+01,4.402145294828886612e+00
4.876876876876876565e+01,4.411521660106152432e+00
4.884884884884884571e+01,4.420926335312206135e+00
4.892892892892892576e+01,4.430357782058575111e+00
4.900900900900900581e+01,4.439814427288511389e+00
4.908908908908908586e+01,4.449294680043082373e+00
4.916916916916916591e+01,4.458796948006943595e+00
4.924924924924924596e+01,4.468319653675627556e+00
4.932932932932932601e+01,4.477861249993589254e+00
4.940940940940940607e+01,4.487420235321181394e+00
4.948948948948948612e+01,4.496995167598603516e+00
4.956956956956956617e+01,4.506584677586014998e+00
4.964964964964964622e+01,4.516187481070970122e+00
4.972972972972972627e+01,4.525802389947112481e+00
4.980980980980980632e+01,4.535428322081476615e+00
4.988988988988988638e+01,4.545064309901738930e+00
4.996996996996996643e+01,4.554709507648940559e+00
5.005005005005004648e+01,4.564363197255751459e+00
5.013013013013012653e+01,4.574024792824846308e+00
5.021021021021020658e+01,4.583693843696364567e+00
5.029029029029028663e+01,4.593370036107693899e+00
5.037037037037036669e+01,4.603053193462547377e+00
5.045045045045044674e+01,4.612743275239736818e+00
5.053053053053052679e+01,4.622440374584686928e+00
5.061061061061060684e+01,4.632144714638759986e+00
5.069069069069068689e+01,4.641856643672601201e+00
5.077077077077076694e+01,4.651576629099978710e+00
5.085085085085084700e+01,4.661305250457808746e+00
5.093093093093092705e+01,4.671043191446254461e+00
5.101101101101100710e+01,4.680791231129827423e+00
5.109109109109108715e+01,4.690550234406319241e+00
5.117117117117116720e+01,4.700321141855094531e+00
5.125125125125124725e+01,4.710104959079726150e+00
5.133133133133133441e+01,4.719902745662272636e+00
5.141141141141141446e+01,4.729715603847495231e+00
5.149149149149149451e+01,4.739544667075217710e+00
5.157157157157157457e+01,4.749391088477667999e+00
5.165165165165165462e+01,4.759256029456292225e+00
5.173173173173173467e+01,4.769140648448954245e+00
5.181181181181181472e+01,4.779046089993958191e+00
5.189189189189189477e+01,4.788973474191879909e+00
5.197197197197197482e+01,4.798923886659839155e+00
5.205205205205205488e+01,4.808898369065743417e+00
5.213213213213213493e+01,4.818897910322262668e+00
5.221221221221221498e+01,4.828923438511815824e+00
5.229229229229229503e+01,4.838975813605007836e+00
5.237237237237237508e+01,4.849055821025588742e+00
5.245245245245245513e+01,4.859164166105408356e+00
5.253253253253253519e+01,4.869301469463011678e+00
5.261261261261261524e+01,4.879468263329600930e+00
5.269269269269269529e+01,4.889664988836148751e+00
5.277277277277277534e+01,4.899891994265679784e+00
5.285285285285285539e+01,4.910149534265038973e+00
5.293293293293293544e+01,4.920437770001174549e+00
5.301301301301301550e+01,4.930756770237976205e+00
5.309309309309309555e+01,4.941106513301178005e+00
5.317317317317317560e+01,4.951486889890829524e+00
5.325325325325325565e+01,4.961897706693458865e+00
5.333333333333333570e+01,4.972338690739257494e+00
5.341341341341341575e+01,4.982809494443558584e+00
5.349349349349349581e+01,4.993309701266592349e+00
5.357357357357357586e+01,5.003838831920917940e+00
5.365365365365365591e+01,5.014396351052248235e+00
5.373373373373373596e+01,5.024981674316416402e+00
5.381381381381381601e+01,5.035594175773196568e+00
5.389389389389389606e+01,5.046233195516440340e+00
5.397397397397397611e+01,5.056898047459531753e+00
5.405405405405405617e+01,5.067588027195589540e+00
5.413413413413413622e+01,5.078302419853031324e+00
5.421421421421421627e+01,5.089040507868960006e+00
5.429429429429429632e+01,5.099801578605627661e+00
5.437437437437437637e+01,5.110584931738398673e+00
5.445445445445445642e+01,5.121389886347711418e+00
5.453453453453453648e+01,5.132215787652011585e+00
5.461461461461461653e+01,5.143062013323665305e+00
5.469469469469469658e+01,5.153927979335378495e+00
5.477477477477477663e+01,5.164813145290525931e+00
5.485485485485485668e+01,5.175717019196997448e+00
5.493493493493493673e+01,5.186639161650597352e+00
5.501501501501501679e+01,5.197579189400729938e+00
5.509509509509509684e+01,5.208536778277786716e+00
5.517517517517517689e+01,5.219511665468501427e+00
5.525525525525525694e+01,5.230503651132248244e+00
5.533533533533533699e+01,5.241512599357991853e+00
5.541541541541541704e+01,5.252538438468085324e+00
5.549549549549549710e+01,5.263581160681408910e+00
5.557557557557557715e+01,5.274640821154388703e+00
5.565565565565565720e+01,5.285717536424171747e+00
5.573573573573573725e+01,5.296811482283462880e+00
5.581581581581581730e+01,5.307922891121577003e+00
5.589589589589589735e+01,5.319052048770590346e+00
5.597597597597597741e+01,5.330199290899513720e+00
5.605605605605605746e+01,5.341364999002842673e+00
5.613613613613613751e+01,5.352549596032717183e+00
5.621621621621621756e+01,5.363753541726304697e+00
5.629629629629629761e+01,5.374977327681795813e+00
5.637637637637637766e+01,5.386221472237626706e+00
5.645645645645645772e+01,5.397486515210149882e+00
5.653653653653653777e+01,5.408773012545130321e+00
5.661661661661661782e+01,5.420081530937922665e+00
5.669669669669669787e+01,5.431412642476205477e+00
5.677677677677677792e+01,5.442766919357680422e+00
5.685685685685685797e+01,5.454144928733096975e+00
5.693693693693693803e+01,5.465547227722602486e+00
5.701701701701701808e+01,5.476974358650513075e+00
5.709709709709709813e+01,5.488426844540369665e+00
5.717717717717717818e+01,5.499905184908649325e+00
5.725725725725725823e+01,5.511409851891539979e+00
5.733733733733733828e+01,5.522941286735155941e+00
5.741741741741741833e+01,5.534499896675240116e+00
5.749749749749749839e+01,5.546086052227913399e+00
5.757757757757757844e+01,5.557700084908488769e+00
5.765765765765765849e+01,5.569342285390709968e+00
5.773773773773773854e+01,5.581012902114167673e+00
5.781781781781781859e+01,5.592712140342972482e+00
5.789789789789789864e+01,5.604440161674326681e+00
5.797797797797797870e+01,5.616197083991101735e+00
5.805805805805805875e+01,5.627982981848431265e+00
5.813813813813813880e+01,5.639797887280132649e+00
5.821821821821821885e+01,5.651641791007065763e+00
5.829829829829829890e+01,5.663514644025950062e+00
5.837837837837837895e+01,5.675416359553908663e+00
5.845845845845845901e+01,5.687346815301096647e+00
5.853853853853853906e+01,5.699305856041183560e+00
5.861861861861861911e+01,5.711293296447224499e+00
5.869869869869869916e+01,5.723308924158617472e+00
5.877877877877877921e+01,5.735352503043380068e+00
5.885885885885885926e+01,5.747423776618860281e+00
5.893893893893893932e+01,5.759522471593379045e+00
5.901901901901901937e+01,5.771648301490912125e+00
5.909909909909909942e+01,5.783800970321060220e+00
5.917917917917917947e+01,5.795980176257005567e+00
5.925925925925925952e+01,5.808185615284892300e+00
5.933933933933933957e+01,5.820416984789307691e+00
5.941941941941941963e+01,5.832673987040958963e+00
5.949949949949949968e+01,5.844956332554395395e+00
5.957957957957957973e+01,5.857263743285746393e+00
5.965965965965965978e+01,5.869595955642639140e+00
5.973973973973973983e+01,5.881952723281065332e+00
5.981981981981981988e+01,5.894333819666616847e+00
5.989989989989989994e+01,5.906739040380381667e+00
5.997997997997997999e+01,5.919168205152801399e+00
6.006006006006006004e+01,5.931621159611858651e+00
6.014014014014014009e+01,5.944097776735093319e+00
6.022022022022022014e+01,5.956597957998170045e+00
6.030030030030030019e+01,5.969121634215836636e+00
6.038038038038038025e+01,5.981668766074255572e+00
6.046046046046046030e+01,5.994239344356835808e+00
6.054054054054054035e+01,6.006833389868541317e+00
6.062062062062062040e+01,6.019450953066636245e+00
6.070070070070070045e+01,6.032092113408466183e+00
6.078078078078078050e+01,6.044756978429430383e+00
6.086086086086086056e+01,6.057445682566668488e+00
6.094094094094094061e+01,6.070158385746121432e+00
6.102102102102102066e+01,6.082895271752535749e+00
6.110110110110110071e+01,6.095656546403659171e+00
6.118118118118118076e+01,6.108442435551336480e+00
6.126126126126126081e+01,6.121253182933317660e+00
6.134134134134134086e+01,6.134089047900601166e+00
6.142142142142142092e+01,6.146950303045666253e+00
6.150150150150150097e+01,6.159837231757381737e+00
6.158158158158158102e+01,6.172750125728530435e+00
6.166166166166166107e+01,6.185689282441638959e+00
6.174174174174174112e+01,6.198655002658481017e+00
6.182182182182182117e+01,6.211647587937997095e+00
6.190190190190190123e+01,6.224667338206417710e+00
6.198198198198198128e+01,6.237714549402413766e+00
6.206206206206206133e+01,6.250789511218706629e+00
6.214214214214214138e+01,6.263892504960179686e+00
6.222222222222222143e+01,6.277023801536890879e+00
6.230230230230230148e+01,6.290183659608591604e+00
6.238238238238238154e+01,6.303372323895486851e+00
6.246246246246246159e+01,6.316590023668007703e+00
6.254254254254254164e+01,6.329836971426217929e+00
6.262262262262262169e+01,6.343113361777435344e+00
6.270270270270270174e+01,6.356419370518446854e+00
6.278278278278278179e+01,6.369755153926502267e+00
6.286286286286286185e+01,6.383120848261184754e+00
6.294294294294294190e+01,6.396516569477020298e+00
6.302302302302302195e+01,6.409942413144698925e+00
6.310310310310310200e+01,6.423398454576735972e+00
6.318318318318318205e+01,6.436884749151468021e+00
6.326326326326326210e+01,6.450401332827476963e+00
6.334334334334334216e+01,6.463948222838863167e+00
6.342342342342342221e+01,6.477525418560197146e+00
6.350350350350350226e+01,6.491132902528558901e+00
6.358358358358358231e+01,6.504770641608904391e+00
6.366366366366366236e+01,6.518438588287769342e+00
6.374374374374374241e+01,6.532136682079568324e+00
6.382382382382382247e+01,6.545864851028864173e+00
6.390390390390390252e+01,6.559623013291520977e+00
6.398398398398398257e+01,6.573411078777277261e+00
6.406406406406406973e+01,6.587228950836002461e+00
6.414414414414414978e+01,6.601076527969999219e+00
6.422422422422422983e+01,6.614953705554806440e+00
6.430430430430430988e+01,6.628860377551296423e+00
6.438438438438438993e+01,6.642796438192364761e+00
6.446446446446446998e+01,6.656761783628191154e+00
6.454454454454455004e+01,6.670756313514759839e+00
6.462462462462463009e+01,6.684779932531332847e+00
6.470470470470471014e+01,6.698832551813568514e+00
6.478478478478479019e+01,6.712914090290122537e+00
6.486486486486487024e+01,6.727024475911840717e+00
6.494494494494495029e+01,6.741163646763951078e+00
6.502502502502503035e+01,6.755331552053033484e+00
6.510510510510511040e+01,6.769528152962027256e+00
6.518518518518519045e+01,6.783753423367928193e+00
6.526526526526527050e+01,6.798007350418365569e+00
6.534534534534535055e+01,6.812289934964741889e+00
6.542542542542543060e+01,6.826601191851010775e+00
6.550550550550551065e+01,6.840941150058717390e+00
6.558558558558559071e+01,6.855309852710260721e+00
6.566566566566567076e+01,6.869707356933728803e+00
6.574574574574575081e+01,6.884133733593898796e+00
6.582582582582583086e+01,6.898589066895287836e+00
6.590590590590591091e+01,6.913073453864168272e+00
6.598598598598599096e+01,6.927587003717573744e+00
6.606606606606607102e+01,6.942129837128184988e+00
6.614614614614615107e+01,6.956702085394861790e+00
6.622622622622623112e+01,6.971303889529224307e+00
6.630630630630631117e+01,6.985935399269335377e+00
6.638638638638639122e+01,7.000596772031916437e+00
6.646646646646647127e+01,7.015288171814954232e+00
6.654654654654655133e+01,7.030009768062693176e+00
6.662662662662663138e+01,7.044761734505099682e+00
6.670670670670671143e+01,7.059544247983932763e+00
6.678678678678679148e+01,7.074357487277254108e+00
6.686686686686687153e+01,7.089201631934114012e+00
6.694694694694695158e+01,7.104076861130601550e+00
6.702702702702703164e+01,7.118983352558114319e+00
6.710710710710711169e+01,7.133921281354058230e+00
6.718718718718719174e+01,7.148890819084489756e+00
6.726726726726727179e+01,7.163892132787574418e+00
6.734734734734735184e+01,7.178925384085847128e+00
6.742742742742743189e+01,7.193990728374400234e+00
6.750750750750751195e+01,7.209088314091230743e+00
6.758758758758759200e+01,7.224218282075018926e+00
6.766766766766767205e+01,7.239380765014569619e+00
6.774774774774775210e+01,7.254575886993235301e+00
6.782782782782783215e+01,7.269803763130516572e+00
6.790790790790791220e+01,7.285064499322112752e+00
6.798798798798799226e+01,7.300358192078642894e+00
6.806806806806807231e+01,7.315684928462284020e+00
6.814814814814815236e+01,7.331044786119641721e+00
6.822822822822823241e+01,7.346437833408253404e+00
6.830830830830831246e+01,7.361864129613222119e+00
6.838838838838839251e+01,7.377323725249752329e+00
6.846846846846847257e+01,7.392816662446530351e+00
6.854854854854855262e+01,7.408342975404239361e+00
6.862862862862863267e+01,7.423902690922942860e+00
6.870870870870871272e+01,7.439495828991451454e+00
6.878878878878879277e+01,7.455122403431388101e+00
6.886886886886887282e+01,7.470782422588345462e+00
6.894894894894895288e+01,7.486475890062110672e+00
6.902902902902903293e+01,7.502202805467891089e+00
6.910910910910911298e+01,7.517963165220261423e+00
6.918918918918919303e+01,7.533756963331547318e+00
6.926926926926927308e+01,7.549584192216421741e+00
6.934934934934935313e+01,7.565444843494651295e+00
6.942942942942943318e+01,7.581338908784061026e+00
6.950950950950951324e+01,7.597266380476161984e+00
6.958958958958959329e+01,7.613227252487179797e+00
6.966966966966967334e+01,7.629221520977639059e+00
6.974974974974975339e+01,7.645249185034181494e+00
6.982982982982983344e+01,7.661310247307750565e+00
6.990990990990991349e+01,7.677404714602878322e+00
6.998998998998999355e+01,7.693532598413446166e+00
7.007007007007007360e+01,7.709693915400884556e+00
7.015015015015015365e+01,7.725888687811426792e+00
7.023023023023023370e+01,7.742116943829820741e+00
7.031031031031031375e+01,7.758378717867427277e+00
7.039039039039039380e+01,7.774674050783497492e+00
7.047047047047047386e+01,7.791002990038983889e+00
7.055055055055055391e+01,7.807365589782980564e+00
7.063063063063063396e+01,7.823761910872557124e+00
7.071071071071071401e+01,7.840192020827367436e+00
7.079079079079079406e+01,7.856655993721009423e+00
7.087087087087087411e+01,7.873153910011761347e+00
7.095095095095095417e+01,7.889685856315754364e+00
7.103103103103103422e+01,7.906251925126239755e+00
7.111111111111111427e+01,7.922852214482968058e+00
7.119119119119119432e+01,7.939486827596160090e+00
7.127127127127127437e+01,7.956155872429850007e+00
7.135135135135135442e+01,7.972859461249692359e+00
7.143143143143143448e+01,7.989597710140533771e+00
7.151151151151151453e+01,8.006370738499251516e+00
7.159159159159159458e+01,8.023178668508453626e+00
7.167167167167167463e+01,8.040021624596668914e+00
7.175175175175175468e+01,8.056899732890748567e+00
7.183183183183183473e+01,8.073813120665995768e+00
7.191191191191191479e+01,8.090761915799570048e+00
7.199199199199199484e+01,8.107746246232471421e+00
7.207207207207207489e+01,8.124766239445206040e+00
7.215215215215215494e+01,8.141822021952016541e+00
7.223223223223223499e+01,8.158913718818215699e+00
7.231231231231231504e+01,8.176041453204838660e+00
7.239239239239239510e+01,8.193205345944505780e+00
7.247247247247247515e+01,8.210405515151901312e+00
7.255255255255255520e+01,8.227642075871901994e+00
7.263263263263263525e+01,8.244915139768004053e+00
7.271271271271271530e+01,8.262224814853055932e+00
7.279279279279279535e+01,8.279571205264099731e+00
7.287287287287287540e+01,8.296954411082346326e+00
7.295295295295295546e+01,8.314374528199131476e+00
7.303303303303303551e+01,8.331831648228005704e+00
7.311311311311311556e+01,8.349325858462766092e+00
7.319319319319319561e+01,8.366857241880730101e+00
7.327327327327327566e+01,8.384425877190210485e+00
7.335335335335335571e+01,8.402031838920585471e+00
7.343343343343343577e+01,8.419675197553150525e+00
7.351351351351351582e+01,8.437356019690451348e+00
7.359359359359359587e+01,8.455074368261508155e+00
7.367367367367367592e+01,8.472830302760101517e+00
7.375375375375375597e+01,8.490623879512925853e+00
7.383383383383383602e+01,8.508455151974297692e+00
7.391391391391391608e+01,8.526324171043873079e+00
7.399399399399399613e+01,8.544230985403682865e+00
7.407407407407407618e+01,8.562175641870704013e+00
7.415415415415415623e+01,8.580158185761128209e+00
7.423423423423423628e+01,8.598178661262457112e+00
7.431431431431431633e+01,8.616237111809528670e+00
7.439439439439439639e+01,8.634333580460756608e+00
7.447447447447447644e+01,8.652468110270740809e+00
7.455455455455455649e+01,8.670640744655802479e+00
7.463463463463463654e+01,8.688851527748855830e+00
7.471471471471471659e+01,8.707100504740500568e+00
7.479479479479479664e+01,8.725387722203207019e+00
7.487487487487487670e+01,8.743713228395831649e+00
7.495495495495495675e+01,8.762077073545931682e+00
7.503503503503503680e+01,8.780479310107599744e+00
7.511511511511511685e+01,8.798919992992878747e+00
7.519519519519519690e+01,8.817399179775067708e+00
7.527527527527527695e+01,8.835916930862646623e+00
7.535535535535535701e+01,8.854473309642704848e+00
7.543543543543543706e+01,8.873068382593297443e+00
7.551551551551551711e+01,8.891702219364260529e+00
7.559559559559559716e+01,8.910374892826499860e+00
7.567567567567567721e+01,8.929086479090004858e+00
7.575575575575575726e+01,8.947837057491140555e+00
7.583583583583583732e+01,8.966626710550093193e+00
7.591591591591591737e+01,8.985455523899597452e+00
7.599599599599599742e+01,9.004323586186332662e+00
7.607607607607607747e+01,9.023230988946595588e+00
7.615615615615615752e+01,9.042177826458161150e+00
7.623623623623623757e+01,9.061164195570237112e+00
7.631631631631631763e+01,9.080190195513873519e+00
7.639639639639639768e+01,9.099255927695017121e+00
7.647647647647647773e+01,9.118361495472790068e+00
7.655655655655655778e+01,9.137507003925444238e+00
7.663663663663663783e+01,9.156692559606668169e+00
7.671671671671671788e+01,9.175918270294861401e+00
7.679679679679679793e+01,9.195184244737994561e+00
7.687687687687687799e+01,9.214490592396723301e+00
7.695695695695695804e+01,9.233837423188353100e+00
7.703703703703703809e+01,9.253224847234088557e+00
7.711711711711711814e+01,9.272652974612066501e+00
7.719719719719719819e+01,9.292121915118476849e+00
7.727727727727727824e+01,9.311631778038865548e+00
7.735735735735735830e+01,9.331182671931726347e+00
7.743743743743743835e+01,9.350774704426209283e+00
7.751751751751751840e+01,9.370407982035564132e+00
7.759759759759759845e+01,9.390082609987848272e+00
7.767767767767767850e+01,9.409798692075158399e+00
7.775775775775775855e+01,9.429556330522403940e+00
7.783783783783783861e+01,9.449355625876492581e+00
7.791791791791791866e+01,9.469196676916512345e+00
7.799799799799799871e+01,9.489079580585363161e+00
7.807807807807807876e+01,9.509004431942907232e+00
7.815815815815815881e+01,9.528971324140686150e+00
7.823823823823823886e+01,9.548980348417924091e+00
7.831831831831831892e+01,9.569031594118296624e+00
7.839839839839839897e+01,9.589125148726894921e+00
7.847847847847847902e+01,9.609261097926511397e+00
7.855855855855855907e+01,9.629439525672184530e+00
7.863863863863863912e+01,9.649660514282926371e+00
7.871871871871871917e+01,9.669924144549288059e+00
7.879879879879879923e+01,9.690230495855255199e+00
7.887887887887887928e+01,9.710579646313078683e+00
7.895895895895895933e+01,9.730971672909280556e+00
7.903903903903903938e+01,9.751406651660170510e+00
7.911911911911911943e+01,9.771884657775148142e+00
7.919919919919919948e+01,9.792405765825963115e+00
7.927927927927927954e+01,9.812970049920107130e+00
7.935935935935935959e+01,9.833577583876584427e+00
7.943943943943943964e+01,9.854228441402215211e+00
7.951951951951951969e+01,9.874922696266800415e+00
7.959959959959959974e+01,9.895660422475309304e+00
7.967967967967967979e+01,9.916441694435640386e+00
7.975975975975975985e+01,9.937266587120273442e+00
7.983983983983983990e+01,9.958135176220407558e+00
7.991991991991991995e+01,9.979047538291270669e+00
8.000000000000000000e+01,1.000000375088735005e+01
